track_id,artist,track,album_id,imgUrl
0i19MAZbyn8uTir7FprXId,The Velvet Underground,Oh! Sweet Nuthin' - 2015 Remaster,2ny1rPsLOoKNFZhMLubMrs,https://i.scdn.co/image/ab67616d00004851a6d589272dca67a07a00c8a8
3fElupNRLRJ0tbUDahPrAb,The Velvet Underground,I'm Waiting For The Man,4xwx0x7k6c5VuThz5qVqmV,https://i.scdn.co/image/ab67616d0000485198260c528e6eec9dd431c1d7
7Me0vOSlJfaPY7Pc4GeItd,Television,Marquee Moon,630o1rKTDsLeIPreOY1jqP,https://i.scdn.co/image/ab67616d0000485118b36d985b0ae01163ca9cf6
6ACXIPu0jhLDriV5sjrWtb,CAN,Moonshake,22ZgHorVJzcZ4m8YBZCw4w,https://i.scdn.co/image/ab67616d00004851f52e2def07cec0625d629592
6ub8sQIKHkyYK4KlB9gbxh,The Zombies,Time of the Season - Mono Version,6ToVzL6h7HnatpBcOF0fH5,https://i.scdn.co/image/ab67616d000048517b2d0b75d339c4994cb97b8d
62nYkaIBesfvQSSwTjPnYS,Cream,I Feel Free,6iyKqDoL9pRSHUsDBYemlB,https://i.scdn.co/image/ab67616d0000485193a3bb62961a598ecaad1f75
11607FzqoipskTsXrwEHnJ,The Velvet Underground,Sunday Morning,4xwx0x7k6c5VuThz5qVqmV,https://i.scdn.co/image/ab67616d0000485198260c528e6eec9dd431c1d7
79MMMdYL00iwKVHBSAUkLY,The Stooges,I Wanna Be Your Dog - 2019 Remaster,0Z1Y5L90NjqUD351YUQWdA,https://i.scdn.co/image/ab67616d00004851002d4aa00a80e1be587cef7e
40z5Dhtcf2tiz8Ml2awNA3,CAN,Mother Sky,6XFyzX1oEpqQl6TPf0nhpH,https://i.scdn.co/image/ab67616d00004851f7cd03a76a20bdf21f56d423
1ipak9ISeGIgPPsOkd6EI8,Simple Minds,Theme For Great Cities,5k8fqMlPpMFxHUGyfnaRON,https://i.scdn.co/image/ab67616d00004851c125385794b1a3fb63d5b1f3
10Zbcuxvlig5qUDmuGgEcL,Deodato,Also Sprach Zarathustra,61UptfdHkRU4XLENPYQcSv,https://i.scdn.co/image/ab67616d00004851b5c9eb3bb09b23ac2e515f9f
3wowK80ug94yqlI86A9Ej9,Talk Talk,Happiness Is Easy - 1997 Remaster,70V1kL7w7Q9pDU4I6zDjYE,https://i.scdn.co/image/ab67616d0000485147ee1d155222cd13cc9d64cd
20PZWcc4XfgTh2oocsicN0,Jasper van't Hofs Pili Pili,Whitewash,5LBlWN4nq4USgo9cwhcJaF,https://i.scdn.co/image/ab67616d00004851b784c0e1bd847ada41ecafb7
09QcX1GC5LylW50EaLBAT5,Anne Clark,Our Darkness,15eoAwjHark9zAPE5z2GKJ,https://i.scdn.co/image/ab67616d00004851295c1509bd694fbc0a5fd99e
6mMUoEgOl1yuGMJ6dfHzh6,Fehlfarben,Ein Jahr (Es geht voran),52y6q8Vz65o4NljHHEm5tr,https://i.scdn.co/image/ab67616d00004851781513945db5d19d845eeed6
7osasFY3xs76yvja1zWr9V,Jasper van't Hofs Pili Pili,Postscriptum,1doQKqfRDEVmEGOwk4r3R3,https://i.scdn.co/image/ab67616d000048516b2cda6b75d9edb775814b73
46eVkLlSJVYOUXqPf63j7u,The Alan Parsons Project,Mammagamma - Instrumental,2cNpTCaPiAgXCGkgoH09Cp,https://i.scdn.co/image/ab67616d00004851b73f77d174e9a43037d60135
0UHUKfXdy2VUfZctR8BRMl,Premiata Forneria Marconi,La carrozza di Hans,51pz4wvc0BPtjnGCWjxX91,https://i.scdn.co/image/ab67616d00004851270d0ba6ae3e50d4b1e76415
